hpix,l,b,"ASAS[13,16]","PS1[13,16]","Gaia[13,16]","ASAS[16,18]","PS1[16,18]","Gaia[16,18]","ASAS[18,22]","PS1[18,22]","Gaia[18,22]","ASAS_full","PS1_full","Gaia_full"
1303,312.18749999999994,9.594068226860458,0.7692307692307692,0.0,0.625,0.09090909090909091,0.0,1.0,0.0,0.0,,0.5454545454545454,0.0,0.5
1304,317.81249999999994,9.594068226860458,0.4615384615384615,0.0,0.5454545454545454,0.04081632653061225,0.0,0.5,0.0,0.0,,0.3157894736842105,0.0,1.0
1305,323.4375,9.594068226860458,0.5454545454545454,0.0,0.75,0.09803921568627452,0.0,1.0,0.0,0.0,,0.39705882352941174,0.0,0.75
1306,329.0625,9.594068226860458,0.41379310344827586,0.0,0.6,0.01785714285714286,0.0,1.0,0.0,0.0,,0.28125,0.0,1.0
1307,334.6875,9.594068226860458,0.6538461538461539,0.0,0.8095238095238095,0.0,0.0,,0.0,0.0,,0.2625,0.0,1.0
1308,340.3125,9.594068226860458,0.5714285714285715,0.0,0.6666666666666667,0.022471910112359553,0.0,1.0,0.0,0.0,,0.15384615384615385,0.0,1.0
1309,345.9375,9.594068226860458,0.4230769230769231,0.0,0.5,0.00684931506849315,0.0,0.5,0.0,0.0,,0.14545454545454545,0.0,0.8
1310,351.5625,9.594068226860458,0.40384615384615385,0.25,0.6395348837209303,0.0045871559633027525,0.14678899082568808,0.9166666666666667,0.0,0.052631578947368425,0.75,0.2014388489208633,0.1605263157894737,1.0
1311,357.18749999999994,9.594068226860458,0.30625,0.44375,0.6946564885496183,0.012779552715654952,0.45686900958466453,0.9533333333333333,0.0,0.23943661971830985,0.8095238095238095,0.16824644549763032,0.4522058823529412,0.9006622516556291
1312,0.0,7.180755781458288,0.3846153846153846,0.3076923076923077,0.5384615384615384,0.008264462809917356,0.2694214876033058,0.8697916666666667,0.0,0.0782608695652174,0.8181818181818181,0.04417670682730924,0.24147339699863576,0.8611111111111112
1313,5.625,7.180755781458288,0.5555555555555556,0.2222222222222222,0.6,0.002544529262086514,0.21119592875318066,0.8484848484848484,0.0,0.047244094488188976,0.6666666666666667,0.13966480446927373,0.17915904936014626,0.8405797101449275
1314,11.25,7.180755781458288,0.2807017543859649,0.2280701754385965,0.5,0.013937282229965159,0.1289198606271777,0.7272727272727273,0.0,0.047058823529411764,1.0,0.12987012987012986,0.13053613053613053,0.7476635514018691
1315,16.875,7.180755781458288,0.6666666666666667,0.0,1.0,0.017699115044247787,0.2831858407079646,0.9142857142857143,0.0,0.136986301369863,0.5882352941176471,0.13793103448275862,0.2275132275132275,0.8333333333333333
1316,22.5,7.180755781458288,,,0.0,0.0,0.18604651162790697,0.7272727272727273,0.0,0.08571428571428572,0.6,0.0,0.1415929203539823,0.7272727272727273
1317,28.124999999999996,7.180755781458288,0.4,0.4,0.6666666666666667,0.027027027027027025,0.35135135135135137,0.6842105263157895,0.0,0.18604651162790697,0.6666666666666667,0.375,0.27058823529411763,0.7647058823529411
1318,33.75,7.180755781458288,0.6666666666666667,1.0,0.75,0.022222222222222223,0.5777777777777778,0.8125,0.0,0.2888888888888889,0.7647058823529411,0.2592592592592593,0.46875,0.7894736842105263
1319,39.375,7.180755781458288,0.45454545454545453,0.5454545454545454,0.6521739130434783,0.020833333333333336,0.6458333333333333,0.7380952380952381,0.0,0.2,0.5294117647058824,0.30612244897959184,0.48695652173913045,0.7195121951219512
1320,45.0,7.180755781458288,0.5454545454545454,0.45454545454545453,0.875,0.0,0.5,0.8095238095238095,0.0,0.225,0.4736842105263158,0.28,0.388235294117647,0.7291666666666667
1321,50.62499999999999,7.180755781458288,0.41666666666666663,0.8333333333333333,0.8333333333333333,0.022727272727272728,0.5909090909090909,0.9285714285714286,0.0,0.48837209302325585,0.8076923076923077,0.2727272727272727,0.6060606060606061,0.9242424242424242
1322,56.24999999999999,7.180755781458288,0.5833333333333334,0.75,0.8461538461538461,0.0,0.6666666666666667,1.0,0.0,0.48717948717948717,1.0,0.4210526315789474,0.5925925925925926,0.9615384615384616
1323,61.87499999999999,7.180755781458288,0.6,0.6,0.7777777777777777,0.027027027027027025,0.6756756756756757,1.0,0.0,0.3793103448275862,0.9166666666666667,0.4,0.5657894736842105,0.9565217391304348
1324,67.5,7.180755781458288,0.7857142857142857,0.9285714285714286,0.875,0.06060606060606061,0.45454545454545453,1.0,0.0,0.391304347826087,0.8181818181818181,0.48148148148148145,0.5428571428571428,0.9069767441860465
1325,73.125,7.180755781458288,0.6666666666666667,0.7777777777777777,0.875,0.037037037037037035,0.8888888888888888,0.8888888888888888,0.0,0.2333333333333333,0.5833333333333334,0.34782608695652173,0.6212121212121212,0.8541666666666667
1326,78.75,7.180755781458288,0.75,0.5,1.0,0.07692307692307693,0.7692307692307692,0.8333333333333333,0.0,0.1,0.6666666666666667,0.4444444444444444,0.40540540540540543,0.8888888888888888
1327,84.37499999999999,7.180755781458288,0.5,0.0,0.33333333333333337,0.0,0.28571428571428575,0.6666666666666667,0.0,0.13333333333333333,1.0,0.2,0.20833333333333331,0.75
1328,90.0,7.180755781458288,1.0,0.5,0.6666666666666667,0.0,0.4444444444444444,0.8,0.0,0.2631578947368421,0.7142857142857143,0.6666666666666667,0.33333333333333337,0.7333333333333333
1329,95.625,7.180755781458288,1.0,1.0,0.5,0.0,0.2,1.0,0.0,0.1111111111111111,1.0,0.33333333333333337,0.2,0.75
1330,101.24999999999999,7.180755781458288,1.0,1.0,1.0,0.0,0.4,1.0,0.0,0.1875,1.0,0.6666666666666667,0.2916666666666667,1.0
1331,106.875,7.180755781458288,0.33333333333333337,0.0,1.0,0.0,0.0,,0.0,0.0,,0.25,0.0,1.0
1332,112.49999999999999,7.180755781458288,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,0.25
1333,118.125,7.180755781458288,,,,0.0,0.33333333333333337,1.0,0.0,0.0,,0.0,0.09090909090909091,0.5
1334,123.74999999999999,7.180755781458288,0.75,0.0,1.0,0.0,0.5,1.0,0.0,0.0,,0.6,0.045454545454545456,1.0
1335,129.375,7.180755781458288,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.16666666666666669,1.0,0.0,0.25,0.8
1336,135.0,7.180755781458288,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1337,140.62499999999997,7.180755781458288,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1338,146.25,7.180755781458288,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1339,151.875,7.180755781458288,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.14285714285714288,1.0
1340,157.5,7.180755781458288,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.0,0.2,1.0,0.0,0.5,1.0,0.2,0.4,0.8
1341,163.12499999999997,7.180755781458288,1.0,0.5,1.0,,,,0.0,0.4,1.0,1.0,0.42857142857142855,1.0
1342,168.74999999999997,7.180755781458288,1.0,0.6666666666666667,1.0,0.0,0.5,1.0,0.0,0.4,1.0,0.75,0.5,1.0
1343,174.37499999999997,7.180755781458288,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2,0.5,0.0,0.25,0.4
1344,180.0,7.180755781458288,,,,0.0,0.33333333333333337,0.5,0.0,0.25,1.0,,0.28571428571428575,0.6666666666666667
1345,185.625,7.180755781458288,,,,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.33333333333333337
1346,191.25,7.180755781458288,0.75,0.75,0.6,0.125,0.625,1.0,0.0,0.0,0.0,0.6,0.5882352941176471,0.5882352941176471
1347,196.875,7.180755781458288,1.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666669,0.42857142857142855
1348,202.49999999999997,7.180755781458288,0.8,0.4,0.8,0.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.8333333333333333,0.2777777777777778,0.5833333333333334
1349,208.125,7.180755781458288,1.0,0.33333333333333337,1.0,0.4,0.6,1.0,0.0,0.0,,0.8333333333333333,0.2222222222222222,1.0
1350,213.75,7.180755781458288,1.0,1.0,0.6666666666666667,0.0,0.25,1.0,0.0,0.0,0.0,0.6666666666666667,0.26666666666666666,0.75
1351,219.375,7.180755781458288,0.6666666666666667,0.6666666666666667,0.75,0.0,0.8333333333333333,0.8333333333333333,0.0,1.0,1.0,0.33333333333333337,0.8181818181818181,0.8333333333333333
1352,224.99999999999997,7.180755781458288,1.0,0.5,1.0,0.375,0.625,1.0,0.0,0.6,1.0,0.7777777777777777,0.5882352941176471,1.0
1353,230.62499999999994,7.180755781458288,1.0,0.6666666666666667,1.0,0.0,0.625,0.8333333333333333,0.0,0.16666666666666669,0.5,0.5555555555555556,0.4444444444444444,0.8333333333333333
1354,236.25,7.180755781458288,1.0,1.0,1.0,0.0,0.4,1.0,0.0,1.0,1.0,0.8,0.7647058823529411,1.0
1355,241.875,7.180755781458288,0.8,0.6,0.8,0.0,0.6666666666666667,1.0,0.0,0.6666666666666667,0.5714285714285715,0.5555555555555556,0.65,0.8333333333333333
1356,247.49999999999997,7.180755781458288,0.33333333333333337,0.33333333333333337,1.0,0.0,0.8461538461538461,0.9166666666666667,0.0,1.0,1.0,0.07692307692307693,0.7894736842105263,0.9411764705882354
1357,253.125,7.180755781458288,0.7142857142857143,0.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.15384615384615385,1.0,0.5555555555555556,0.16129032258064516,1.0
1358,258.75,7.180755781458288,1.0,0.0,0.6666666666666667,0.3,0.0,0.8571428571428571,0.0,0.0,,0.75,0.0,0.9583333333333333
1359,264.375,7.180755781458288,0.7142857142857143,0.0,0.7142857142857143,0.09090909090909091,0.0,1.0,0.0,0.0,,0.6,0.0,0.95
1360,270.0,7.180755781458288,1.0,0.0,0.33333333333333337,0.0,0.0,,0.0,0.0,,0.5,0.0,1.0
1361,275.625,7.180755781458288,0.8888888888888888,0.0,0.9,0.05882352941176471,0.0,1.0,0.0,0.0,,0.5294117647058824,0.0,0.875
1362,281.24999999999994,7.180755781458288,0.5714285714285715,0.0,0.5714285714285715,0.05555555555555555,0.0,1.0,0.0,0.0,,0.4,0.0,0.8333333333333333
1363,286.87499999999994,7.180755781458288,0.28571428571428575,0.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.2105263157894737,0.0,0.7777777777777777
1364,292.5,7.180755781458288,0.7,0.0,0.75,0.0,0.0,,0.0,0.0,,0.4210526315789474,0.0,0.8
1365,298.125,7.180755781458288,0.5454545454545454,0.0,0.6666666666666667,0.0,0.0,,0.0,0.0,,0.30434782608695654,0.0,0.75
1366,303.75,7.180755781458288,0.5333333333333333,0.0,0.7272727272727273,0.0,0.0,,0.0,0.0,,0.2727272727272727,0.0,1.0
1367,309.375,7.180755781458288,0.5555555555555556,0.0,0.5555555555555556,0.023255813953488372,0.0,1.0,0.0,0.0,,0.25,0.0,0.8571428571428571
1368,315.0,7.180755781458288,0.5714285714285715,0.0,0.5714285714285715,0.03333333333333333,0.0,0.5,0.0,0.0,,0.375,0.0,1.0
1369,320.625,7.180755781458288,0.6,0.0,0.6666666666666667,0.046511627906976744,0.0,1.0,0.0,0.0,,0.34375,0.0,0.6
1370,326.24999999999994,7.180755781458288,0.4642857142857143,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,,0.25396825396825395,0.0,1.0
1371,331.875,7.180755781458288,0.4642857142857143,0.0,0.7222222222222223,0.010638297872340425,0.0,1.0,0.0,0.0,,0.1951219512195122,0.0,1.0
1372,337.49999999999994,7.180755781458288,0.4444444444444444,0.0,0.5714285714285715,0.0,0.0,0.0,0.0,0.0,,0.10204081632653061,0.0,1.0
1373,343.12499999999994,7.180755781458288,0.14285714285714288,0.0,0.2,0.007751937984496125,0.0,0.5,0.0,0.0,,0.07407407407407407,0.0,0.75
1374,348.74999999999994,7.180755781458288,0.33333333333333337,0.0,0.6666666666666667,0.0032573289902280127,0.0,1.0,0.0,0.0,,0.05376344086021505,0.0,
1375,354.375,7.180755781458288,0.2459893048128342,0.15508021390374332,0.7415730337078652,0.0,0.09430255402750491,0.8888888888888888,0.0,0.023255813953488372,1.0,0.10144927536231885,0.10230179028132992,0.8482758620689655
1376,2.8125,4.780191847199163,0.33333333333333337,0.0,0.33333333333333337,0.0,0.06232294617563739,0.7333333333333333,0.0,0.022435897435897436,0.875,0.06818181818181818,0.04491017964071856,0.8048780487804877
1377,8.4375,4.780191847199163,0.07142857142857144,0.0,0.14285714285714288,0.004854368932038835,0.13349514563106796,0.8358208955223881,0.0,0.013245033112582783,0.6666666666666667,0.03608247422680413,0.10051993067590988,0.8181818181818181
1378,14.062499999999998,4.780191847199163,0.45454545454545453,0.0,0.5555555555555556,0.0,0.03980099502487562,0.8,0.0,0.009174311926605505,0.5,0.08450704225352113,0.028037383177570093,0.7142857142857143
1379,19.6875,4.780191847199163,,,0.0,0.0,0.09302325581395349,0.5714285714285715,0.0,0.061224489795918366,0.8571428571428571,0.0,0.07801418439716312,0.6875
1380,25.312499999999996,4.780191847199163,1.0,0.0,1.0,0.0,0.1851851851851852,0.625,0.0,0.01818181818181818,0.5,0.2,0.08433734939759036,0.7272727272727273
1381,30.937499999999996,4.780191847199163,,,,0.0,0.375,0.6,0.0,0.05555555555555555,1.0,0.0,0.11363636363636363,0.7142857142857143
1382,36.5625,4.780191847199163,0.7142857142857143,0.28571428571428575,1.0,0.025,0.275,0.6470588235294117,0.0,0.125,0.6666666666666667,0.33333333333333337,0.2,0.7096774193548387
1383,42.18749999999999,4.780191847199163,0.5,0.625,0.6666666666666667,0.0,0.375,0.9,0.0,0.2558139534883721,1.0,0.18181818181818182,0.37373737373737376,0.926829268292683
1384,47.8125,4.780191847199163,0.2,0.2,0.4,0.0,0.3783783783783784,1.0,0.0,0.16279069767441862,1.0,0.06666666666666667,0.25882352941176473,0.8846153846153847
1385,53.4375,4.780191847199163,0.28571428571428575,0.42857142857142855,0.75,0.052631578947368425,0.2105263157894737,0.8333333333333333,0.0,0.09090909090909091,1.0,0.21428571428571427,0.16949152542372883,0.8461538461538461
1386,59.0625,4.780191847199163,0.33333333333333337,0.5555555555555556,1.0,0.0,0.27586206896551724,1.0,0.0,0.23076923076923075,0.9,0.15789473684210525,0.28205128205128205,0.9565217391304348
1387,64.6875,4.780191847199163,0.6,0.5,0.8888888888888888,0.0,0.14285714285714288,0.8,0.0,0.20689655172413793,0.75,0.2727272727272727,0.22388059701492538,0.8181818181818181
1388,70.31249999999999,4.780191847199163,0.6666666666666667,0.7777777777777777,0.9,0.05,0.5,0.8333333333333333,0.0,0.047619047619047616,0.33333333333333337,0.38888888888888884,0.29577464788732394,0.8214285714285714
1389,75.9375,4.780191847199163,0.6,0.8,0.6666666666666667,0.0,0.10526315789473685,0.6666666666666667,0.0,0.1724137931034483,0.7142857142857143,0.3846153846153846,0.24074074074074073,0.875
1390,81.56249999999999,4.780191847199163,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1391,87.18749999999999,4.780191847199163,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1392,92.8125,4.780191847199163,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.125,1.0,0.5,0.2,0.75
1393,98.4375,4.780191847199163,,,0.0,0.0,0.0,,0.0,0.1111111111111111,1.0,,0.07692307692307693,0.33333333333333337
1394,104.0625,4.780191847199163,1.0,1.0,1.0,0.0,0.125,1.0,0.0,0.0,,0.25,0.09090909090909091,1.0
1395,109.6875,4.780191847199163,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1396,115.31249999999997,4.780191847199163,,,,,,,0.0,0.0,,,0.0,
1397,120.9375,4.780191847199163,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1398,126.5625,4.780191847199163,,,0.0,,,,0.0,0.0,,1.0,0.0,1.0
1399,132.1875,4.780191847199163,,,,0.0,0.0,,0.0,0.125,1.0,,0.09090909090909091,1.0
1400,137.8125,4.780191847199163,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1401,143.43749999999997,4.780191847199163,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.16666666666666669,1.0
1402,149.0625,4.780191847199163,,,0.0,0.0,0.0,,0.0,0.25,1.0,0.0,0.16666666666666669,0.5
1403,154.6875,4.780191847199163,0.5,0.0,1.0,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.0,0.0,,0.6,0.16666666666666669,1.0
1404,160.3125,4.780191847199163,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,,0.33333333333333337,0.6,1.0
1405,165.9375,4.780191847199163,,,,0.0,0.25,0.5,0.0,0.0,,0.0,0.125,0.5
1406,171.56249999999997,4.780191847199163,,,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.33333333333333337
1407,177.1875,4.780191847199163,1.0,0.0,1.0,0.0,0.5,0.6666666666666667,0.0,0.0,,0.5,0.2222222222222222,0.8
1408,182.8125,4.780191847199163,,,0.0,0.0,0.4,1.0,0.0,0.25,1.0,0.0,0.33333333333333337,0.75
1409,188.4375,4.780191847199163,1.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.0,0.6,0.09090909090909091,0.5714285714285715
1410,194.06249999999997,4.780191847199163,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.25
1411,199.68749999999997,4.780191847199163,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.16666666666666669,0.5
1412,205.31249999999997,4.780191847199163,0.0,0.33333333333333337,0.5,0.14285714285714288,0.14285714285714288,1.0,0.0,0.0,,0.125,0.14285714285714288,0.5
1413,210.9375,4.780191847199163,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.14285714285714288,0.25
1414,216.5625,4.780191847199163,0.25,0.25,0.5,0.0,0.375,1.0,0.0,0.125,1.0,0.1111111111111111,0.25,0.8333333333333333
1415,222.1875,4.780191847199163,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.33333333333333337,1.0,0.5,0.5384615384615384,1.0
1416,227.8125,4.780191847199163,0.33333333333333337,0.0,1.0,0.0,0.75,0.8571428571428571,0.0,0.0,,0.2,0.4615384615384615,0.7777777777777777
1417,233.43750000000003,4.780191847199163,0.4,0.0,0.5,0.0,0.625,1.0,0.0,0.0,0.0,0.25,0.2777777777777778,0.7
1418,239.0625,4.780191847199163,0.4,0.2,0.42857142857142855,0.0,0.5,1.0,0.0,0.16666666666666669,0.25,0.5,0.33333333333333337,0.5625
1419,244.68749999999997,4.780191847199163,0.6666666666666667,0.33333333333333337,0.5,0.08333333333333334,0.5,0.8571428571428571,0.0,0.3,0.75,0.375,0.48,0.8666666666666667
1420,250.31249999999997,4.780191847199163,0.6666666666666667,0.0,0.6666666666666667,0.0,0.08333333333333334,1.0,0.0,0.0,,0.18181818181818182,0.03571428571428572,1.0
1421,255.93749999999994,4.780191847199163,0.625,0.0,0.7142857142857143,0.0,0.0,,0.0,0.0,,0.4615384615384615,0.0,0.8888888888888888
1422,261.56249999999994,4.780191847199163,1.0,0.0,0.33333333333333337,0.125,0.0,1.0,0.0,0.0,,0.8,0.0,0.8571428571428571
1423,267.1875,4.780191847199163,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8333333333333333
1424,272.8125,4.780191847199163,,,,0.0,0.0,,0.0,0.0,,0.09090909090909091,0.0,0.75
1425,278.4375,4.780191847199163,0.5,0.0,0.6666666666666667,0.0,0.0,,0.0,0.0,,0.2222222222222222,0.0,0.8571428571428571
1426,284.0625,4.780191847199163,0.75,0.0,0.6,0.0,0.0,,0.0,0.0,,0.5,0.0,0.7
1427,289.6875,4.780191847199163,0.5,0.0,1.0,0.03333333333333333,0.0,1.0,0.0,0.0,,0.30434782608695654,0.0,0.6666666666666667
1428,295.3125,4.780191847199163,0.5714285714285715,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,0.2222222222222222,0.0,0.875
1429,300.9375,4.780191847199163,0.6,0.0,0.6666666666666667,0.0,0.0,,0.0,0.0,,0.3,0.0,0.8
1430,306.56249999999994,4.780191847199163,0.25,0.0,0.6666666666666667,0.0,0.0,,0.0,0.0,,0.09090909090909091,0.0,0.8
1431,312.18749999999994,4.780191847199163,0.6363636363636364,0.0,0.7777777777777777,0.0,0.0,,0.0,0.0,,0.28125,0.0,0.625
1432,317.81249999999994,4.780191847199163,0.25,0.0,0.33333333333333337,0.024390243902439025,0.0,1.0,0.0,0.0,,0.1,0.0,0.75
1433,323.4375,4.780191847199163,0.23076923076923075,0.0,0.5,0.0,0.0,,0.0,0.0,,0.125,0.0,1.0
1434,329.0625,4.780191847199163,0.2,0.0,0.33333333333333337,0.012658227848101267,0.0,1.0,0.0,0.0,,0.045454545454545456,0.0,1.0
1435,334.6875,4.780191847199163,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1436,340.3125,4.780191847199163,0.0,0.0,,0.012987012987012986,0.0,1.0,0.0,0.0,,0.047619047619047616,0.0,0.6666666666666667
1437,345.9375,4.780191847199163,0.4,0.0,0.4,0.0,0.0,,0.0,0.0,,0.04285714285714286,0.0,0.0
1438,351.5625,4.780191847199163,0.33333333333333337,0.0,0.5,0.0037105751391465673,0.0,0.5,0.0,0.0,,0.07430340557275542,0.0,0.2
1439,357.18749999999994,4.780191847199163,0.41666666666666663,0.16666666666666669,0.4615384615384615,0.018796992481203006,0.07142857142857144,0.7704918032786885,0.0,0.02491103202846975,0.875,0.14285714285714288,0.056969696969696976,0.7682926829268293
1440,0.0,2.388015463268772,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,1.0,0.0,0.004854368932038835,0.5,0.5,0.008438818565400845,0.5
1441,5.625,2.388015463268772,0.28571428571428575,0.14285714285714288,0.6666666666666667,0.0033670033670033673,0.050505050505050504,0.6666666666666667,0.0,0.01785714285714286,0.5,0.13636363636363635,0.04016913319238901,0.657142857142857
1442,11.25,2.388015463268772,0.0,0.0,0.0,0.0,0.026666666666666665,1.0,0.0,0.00909090909090909,1.0,0.0,0.016129032258064516,0.75
1443,16.875,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1444,22.5,2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1445,28.124999999999996,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1446,33.75,2.388015463268772,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337
1447,39.375,2.388015463268772,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1448,45.0,2.388015463268772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,0.0,0.013888888888888888,0.33333333333333337
1449,50.62499999999999,2.388015463268772,1.0,0.0,0.5,0.0,0.1,1.0,0.0,0.0,,0.75,0.025641025641025644,0.8
1450,56.24999999999999,2.388015463268772,1.0,0.0,0.6666666666666667,0.0,0.09090909090909091,1.0,0.0,0.0,,0.28571428571428575,0.03125,0.75
1451,61.87499999999999,2.388015463268772,0.5,0.5,0.75,0.045454545454545456,0.09090909090909091,0.75,0.0,0.0,,0.14285714285714288,0.09302325581395349,0.75
1452,67.5,2.388015463268772,0.0,0.5,0.5,0.0,0.0,,0.0,0.0,,0.0,0.019230769230769232,0.5
1453,73.125,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.5
1454,78.75,2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1455,84.37499999999999,2.388015463268772,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,90.0,2.388015463268772,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1457,95.625,2.388015463268772,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1458,101.24999999999999,2.388015463268772,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1459,106.875,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1460,112.49999999999999,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1461,118.125,2.388015463268772,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
1462,123.74999999999999,2.388015463268772,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.25,0.0,1.0
1463,129.375,2.388015463268772,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,,0.5,0.28571428571428575,0.6666666666666667
1464,135.0,2.388015463268772,1.0,0.5,1.0,,,,0.0,0.0,,1.0,0.14285714285714288,0.6666666666666667
1465,140.62499999999997,2.388015463268772,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0
1466,146.25,2.388015463268772,1.0,0.0,0.5,,,,0.0,0.0,,1.0,0.0,0.6666666666666667
1467,151.875,2.388015463268772,,,,,,,0.0,0.0,,,0.0,
1468,157.5,2.388015463268772,,,,0.0,1.0,0.5,0.0,0.0,,1.0,0.33333333333333337,1.0
1469,163.12499999999997,2.388015463268772,,,0.0,0.0,0.5,1.0,0.0,0.0,,,0.14285714285714288,0.33333333333333337
1470,168.74999999999997,2.388015463268772,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1471,174.37499999999997,2.388015463268772,,,0.0,0.25,0.25,1.0,0.0,0.0,,0.5,0.125,0.5
1472,180.0,2.388015463268772,1.0,1.0,1.0,,,,0.0,0.28571428571428575,1.0,1.0,0.375,1.0
1473,185.625,2.388015463268772,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.14285714285714288,0.5
1474,191.25,2.388015463268772,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,,0.5,0.125,0.5
1475,196.875,2.388015463268772,1.0,1.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.6666666666666667,0.1875,0.375
1476,202.49999999999997,2.388015463268772,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.6666666666666667,0.42857142857142855,0.6
1477,208.125,2.388015463268772,1.0,0.0,1.0,0.0,0.0,,0.0,0.16666666666666669,1.0,0.5,0.1,0.6666666666666667
1478,213.75,2.388015463268772,1.0,0.6666666666666667,0.75,0.0,0.6666666666666667,1.0,0.0,0.09090909090909091,1.0,1.0,0.29411764705882354,0.75
1479,219.375,2.388015463268772,0.75,0.5,0.6,0.0,0.33333333333333337,1.0,0.0,0.25,1.0,0.75,0.36363636363636365,0.7142857142857143
1480,224.99999999999997,2.388015463268772,0.6,0.8,1.0,0.0,0.25,0.33333333333333337,0.0,0.0,,0.42857142857142855,0.3846153846153846,0.625
1481,230.62499999999994,2.388015463268772,0.33333333333333337,0.0,0.25,0.0,0.33333333333333337,1.0,0.0,0.0,,0.33333333333333337,0.07142857142857144,0.33333333333333337
1482,236.25,2.388015463268772,0.33333333333333337,0.16666666666666669,0.2727272727272727,0.0,0.0,,0.0,0.0,,0.28571428571428575,0.05882352941176471,0.2727272727272727
1483,241.875,2.388015463268772,0.4,0.4,0.33333333333333337,0.0,0.4,0.5,0.0,0.625,0.8333333333333333,0.33333333333333337,0.5555555555555556,0.5882352941176471
1484,247.49999999999997,2.388015463268772,1.0,1.0,0.6666666666666667,0.0,0.0,,0.0,0.05882352941176471,1.0,0.33333333333333337,0.09375,0.8
1485,253.125,2.388015463268772,0.5,0.0,0.5,0.0,0.0,,0.0,0.0,,0.2,0.0,0.5
