hpix,l,b,"ASAS[13,16]","PS1[13,16]","Gaia[13,16]","ASAS[16,18]","PS1[16,18]","Gaia[16,18]","ASAS[18,22]","PS1[18,22]","Gaia[18,22]","ASAS_full","PS1_full","Gaia_full"
2518,303.75,-38.68218745348943,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6666666666666667
2519,309.375,-38.68218745348943,0.5,0.0,0.6666666666666667,0.0,0.0,,0.0,0.0,,0.4,0.0,1.0
2520,315.0,-38.68218745348943,0.5,0.0,0.33333333333333337,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,0.6666666666666667
2521,320.625,-38.68218745348943,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.33333333333333337,0.0,1.0
2522,326.24999999999994,-38.68218745348943,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0
2523,331.875,-38.68218745348943,0.8,0.0,0.8,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,1.0
2524,337.49999999999994,-38.68218745348943,1.0,0.0,0.8888888888888888,0.0,0.0,,0.0,0.0,,0.8888888888888888,0.0,
2525,343.12499999999994,-38.68218745348943,1.0,0.0,1.0,0.125,0.0,0.5,0.0,0.0,,0.5,0.0,1.0
2526,348.74999999999994,-38.68218745348943,1.0,0.0,0.625,0.0,0.0,,0.0,0.0,,0.8571428571428571,0.0,1.0
2527,354.375,-38.68218745348943,0.7777777777777777,0.0,0.7777777777777777,0.0,0.0,,0.0,0.0,,0.7,0.0,0.0
2528,2.8125,-41.81031489577862,0.6,0.0,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,,0.625,0.0,0.6666666666666667
2529,8.4375,-41.81031489577862,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,,0.75,0.0,1.0
2530,14.062499999999998,-41.81031489577862,1.0,0.0,0.7142857142857143,0.16666666666666669,0.0,0.5,0.0,0.33333333333333337,1.0,0.8333333333333333,0.11764705882352942,0.7777777777777777
2531,19.6875,-41.81031489577862,1.0,0.75,1.0,0.14285714285714288,0.8571428571428571,1.0,0.0,1.0,1.0,0.8333333333333333,0.8571428571428571,1.0
2532,25.312499999999996,-41.81031489577862,1.0,1.0,0.16666666666666669,0.25,0.75,0.7,0.0,0.0,0.0,0.75,0.8,0.5294117647058824
2533,30.937499999999996,-41.81031489577862,0.5,1.0,0.4,0.09090909090909091,0.8181818181818181,0.9,0.0,0.6666666666666667,0.6666666666666667,0.28571428571428575,0.9375,0.8333333333333333
2534,36.5625,-41.81031489577862,1.0,0.0,0.2,0.0,0.6,0.75,0.0,1.0,0.8,0.5,0.7,0.5714285714285715
2535,42.18749999999999,-41.81031489577862,1.0,0.33333333333333337,0.75,0.16666666666666669,1.0,0.75,0.0,0.0,0.0,0.5714285714285715,0.7,0.6
2536,47.8125,-41.81031489577862,,,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
2537,53.4375,-41.81031489577862,1.0,0.0,0.5,0.25,1.0,0.8,0.0,1.0,0.25,0.6666666666666667,0.8333333333333333,0.5
2538,59.0625,-41.81031489577862,1.0,0.5,0.6666666666666667,0.0,0.5,0.33333333333333337,0.0,0.0,,0.5,0.4,0.5
2539,64.6875,-41.81031489577862,1.0,1.0,0.25,1.0,1.0,0.25,0.0,1.0,0.5,1.0,1.0,0.3
2540,70.31249999999999,-41.81031489577862,1.0,1.0,0.33333333333333337,0.0,1.0,0.75,0.0,1.0,0.33333333333333337,0.5,1.0,0.5
2541,75.9375,-41.81031489577862,,,0.0,0.5,1.0,1.0,,,0.0,1.0,1.0,0.5
2542,81.56249999999999,-41.81031489577862,1.0,1.0,1.0,0.25,0.75,1.0,,,,1.0,0.6666666666666667,1.0
2543,87.18749999999999,-41.81031489577862,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333333
2544,92.8125,-41.81031489577862,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.75,1.0
2545,98.4375,-41.81031489577862,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.33333333333333337,0.6666666666666667
2546,104.0625,-41.81031489577862,,,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0
2547,109.6875,-41.81031489577862,,,0.0,0.0,1.0,1.0,,,,0.0,1.0,0.5
2548,115.31249999999997,-41.81031489577862,,,,,,0.0,,,,,,0.0
2549,120.9375,-41.81031489577862,,,,0.6666666666666667,1.0,1.0,,,,1.0,1.0,0.75
2550,126.5625,-41.81031489577862,,,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0
2551,132.1875,-41.81031489577862,,,,,,,,,0.0,,,0.0
2552,137.8125,-41.81031489577862,,,0.0,,,,0.0,1.0,0.33333333333333337,,1.0,0.2
2553,143.43749999999997,-41.81031489577862,1.0,1.0,0.5,,,,,,0.0,1.0,1.0,0.25
2554,149.0625,-41.81031489577862,,,,,,0.0,0.0,0.0,,,1.0,0.5
2555,154.6875,-41.81031489577862,,,,0.0,1.0,0.33333333333333337,0.0,0.5,1.0,1.0,0.5,0.6
2556,160.3125,-41.81031489577862,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
2557,165.9375,-41.81031489577862,,,0.0,0.0,1.0,0.33333333333333337,,,0.0,,1.0,0.125
2558,171.56249999999997,-41.81031489577862,,,,0.0,1.0,1.0,0.0,0.5,0.25,0.0,0.6666666666666667,0.4
2559,177.1875,-41.81031489577862,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,,0.6666666666666667,0.5,1.0
2560,182.8125,-41.81031489577862,,,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,1.0,0.5
2561,188.4375,-41.81031489577862,1.0,1.0,1.0,,,,0.0,0.33333333333333337,1.0,1.0,0.5,1.0
2562,194.06249999999997,-41.81031489577862,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0
2563,199.68749999999997,-41.81031489577862,1.0,0.0,1.0,,,,0.0,0.0,,1.0,0.0,0.5
2564,205.31249999999997,-41.81031489577862,,,,0.0,0.0,0.0,0.0,0.0,,,0.5,1.0
2565,210.9375,-41.81031489577862,,,,0.0,1.0,1.0,0.0,0.0,,,0.5,1.0
2566,216.5625,-41.81031489577862,1.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,1.0
2567,222.1875,-41.81031489577862,,,,0.0,1.0,1.0,0.0,0.0,,,0.5,1.0
2568,227.8125,-41.81031489577862,,,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.5
2569,233.43750000000003,-41.81031489577862,,,,0.5,0.0,1.0,,,,0.6666666666666667,0.0,0.7777777777777777
2570,239.0625,-41.81031489577862,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,,0.5,0.0,1.0
2571,244.68749999999997,-41.81031489577862,0.0,0.0,0.0,,,,0.0,0.0,,1.0,0.0,0.875
2572,250.31249999999997,-41.81031489577862,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,,1.0,0.0,0.0
2573,255.93749999999994,-41.81031489577862,,,0.0,,,,0.0,0.0,,,0.0,0.7142857142857143
2574,261.56249999999994,-41.81031489577862,1.0,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.6666666666666667
2575,267.1875,-41.81031489577862,,,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0
2576,272.8125,-41.81031489577862,1.0,0.0,0.75,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,1.0
2577,278.4375,-41.81031489577862,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0
2578,284.0625,-41.81031489577862,0.33333333333333337,0.0,1.0,0.0,0.0,,0.0,0.0,,0.33333333333333337,0.0,0.8333333333333333
2579,289.6875,-41.81031489577862,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,,1.0,0.0,0.8
2580,295.3125,-41.81031489577862,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.16666666666666669,0.0,1.0
2581,300.9375,-41.81031489577862,0.5,0.0,0.33333333333333337,0.0,0.0,,0.0,0.0,,0.14285714285714288,0.0,1.0
2582,306.56249999999994,-41.81031489577862,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,
2583,312.18749999999994,-41.81031489577862,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.25,0.0,
2584,317.81249999999994,-41.81031489577862,0.5,0.0,0.6666666666666667,0.25,0.0,1.0,0.0,0.0,,0.42857142857142855,0.0,0.5
2585,323.4375,-41.81031489577862,0.8,0.0,1.0,0.0,0.0,,0.0,0.0,,0.8,0.0,1.0
2586,329.0625,-41.81031489577862,0.33333333333333337,0.0,0.5,0.0,0.0,,0.0,0.0,,0.16666666666666669,0.0,0.0
2587,334.6875,-41.81031489577862,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.5,0.0,1.0
2588,340.3125,-41.81031489577862,0.6666666666666667,0.0,1.0,0.28571428571428575,0.0,1.0,0.0,0.0,,0.6,0.0,1.0
2589,345.9375,-41.81031489577862,1.0,0.0,0.6666666666666667,0.33333333333333337,0.0,0.6666666666666667,0.0,0.0,,1.0,0.0,0.5
2590,351.5625,-41.81031489577862,0.6666666666666667,0.0,0.5,0.2,0.0,1.0,,,,0.6,0.0,0.5
2591,357.18749999999994,-41.81031489577862,1.0,0.0,0.8571428571428571,0.1111111111111111,0.0,1.0,0.0,0.0,,0.7777777777777777,0.0,0.4
2592,3.0,-44.99388015045713,1.0,0.0,0.6666666666666667,0.2,0.0,0.5,0.0,0.0,,1.0,0.0,1.0
2593,9.0,-44.99388015045713,0.8333333333333333,0.0,0.7142857142857143,0.16666666666666669,0.0,0.5,0.0,0.0,,0.75,0.0,0.8333333333333333
2594,14.999999999999998,-44.99388015045713,0.0,0.0,,0.1111111111111111,0.2222222222222222,1.0,0.0,1.0,1.0,0.4,0.3076923076923077,0.75
2595,21.0,-44.99388015045713,0.6666666666666667,0.8333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.6,0.75,0.9333333333333332,0.8823529411764706
2596,27.0,-44.99388015045713,0.5,0.8333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.33333333333333337,0.5,0.8571428571428571,0.8666666666666667
2597,32.99999999999999,-44.99388015045713,,,,0.42857142857142855,1.0,0.7,,,,1.0,1.0,0.7
2598,39.00000000000001,-44.99388015045713,1.0,1.0,0.6666666666666667,0.0,1.0,0.625,,,0.0,0.5,1.0,0.5384615384615384
2599,44.99999999999999,-44.99388015045713,1.0,1.0,0.16666666666666669,0.33333333333333337,1.0,0.5454545454545454,,,0.0,0.8,1.0,0.35
2600,51.0,-44.99388015045713,0.6666666666666667,0.6666666666666667,0.75,0.0,1.0,0.33333333333333337,0.0,1.0,0.33333333333333337,0.4,0.8571428571428571,0.411764705882353
2601,57.0,-44.99388015045713,,,0.0,1.0,1.0,0.5,,,,1.0,1.0,0.33333333333333337
2602,63.0,-44.99388015045713,,,0.0,0.0,0.6666666666666667,0.6666666666666667,,,,0.0,0.8333333333333333,0.625
2603,69.0,-44.99388015045713,,,0.0,0.0,1.0,0.5,0.0,0.0,,,1.0,0.6666666666666667
2604,75.0,-44.99388015045713,,,,,,0.0,,,,,,0.0
2605,81.0,-44.99388015045713,1.0,1.0,0.25,0.0,0.0,,,,0.0,0.5,1.0,0.33333333333333337
2606,87.00000000000001,-44.99388015045713,0.25,0.5,1.0,,,0.0,0.0,0.5,0.5,0.5,0.5,0.6666666666666667
2607,92.99999999999999,-44.99388015045713,1.0,1.0,0.6666666666666667,0.5,0.75,1.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.875
2608,99.0,-44.99388015045713,,,,,,,0.0,1.0,1.0,1.0,0.75,1.0
2609,105.0,-44.99388015045713,1.0,1.0,1.0,,,0.0,,,,1.0,1.0,0.5
2610,111.0,-44.99388015045713,,,0.0,,,,0.0,1.0,1.0,,1.0,0.33333333333333337
2611,117.0,-44.99388015045713,,,,0.0,1.0,1.0,,,,,1.0,1.0
2612,122.99999999999999,-44.99388015045713,,,,,,0.0,0.0,0.5,0.33333333333333337,,0.5,0.2
2613,129.0,-44.99388015045713,,,0.0,0.0,0.0,,,,,1.0,0.0,0.5
2614,135.0,-44.99388015045713,,,,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.6666666666666667,1.0
2615,141.0,-44.99388015045713,,,,,,,,,0.0,,,0.0
2616,147.0,-44.99388015045713,,,0.0,,,,,,,,,0.0
2617,153.0,-44.99388015045713,1.0,1.0,1.0,,,0.0,0.0,1.0,0.5,1.0,1.0,0.6
2618,159.0,-44.99388015045713,,,,1.0,1.0,0.5,,,,1.0,1.0,0.5
2619,165.00000000000003,-44.99388015045713,,,0.0,0.0,0.0,,0.0,1.0,0.5,0.0,0.5,0.25
2620,171.0,-44.99388015045713,,,,,,0.0,0.0,0.0,0.0,,1.0,0.33333333333333337
2621,177.0,-44.99388015045713,,,,,,0.0,0.0,0.0,,,0.0,0.0
2622,183.0,-44.99388015045713,,,,,,,,,,,,
2623,189.0,-44.99388015045713,1.0,1.0,1.0,,,0.0,0.0,0.0,,1.0,0.5,0.5
2624,194.99999999999997,-44.99388015045713,,,,,,,,,,,,
2625,201.0,-44.99388015045713,1.0,1.0,1.0,,,0.0,0.0,0.0,,1.0,0.6666666666666667,1.0
2626,207.0,-44.99388015045713,1.0,0.5,0.6666666666666667,,,,,,,1.0,0.5,0.6666666666666667
2627,213.0,-44.99388015045713,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.5,1.0,0.6666666666666667
2628,219.0,-44.99388015045713,,,,0.0,1.0,1.0,,,,0.5,0.5,1.0
2629,225.0,-44.99388015045713,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0
2630,230.99999999999997,-44.99388015045713,,,,0.0,1.0,1.0,,,,0.0,1.0,1.0
2631,237.00000000000003,-44.99388015045713,1.0,0.0,1.0,,,,,,,1.0,0.0,0.7692307692307692
2632,243.0,-44.99388015045713,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.8
2633,249.00000000000003,-44.99388015045713,,,,0.5,0.0,1.0,,,,0.5,0.0,0.8333333333333333
2634,255.00000000000003,-44.99388015045713,,,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.7142857142857143
2635,261.0,-44.99388015045713,1.0,0.0,0.33333333333333337,,,,,,,1.0,0.0,0.6
2636,267.00000000000006,-44.99388015045713,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5
2637,273.0,-44.99388015045713,1.0,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.0,,0.8,0.0,1.0
2638,279.0,-44.99388015045713,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2639,285.00000000000006,-44.99388015045713,0.5,0.0,0.6666666666666667,0.33333333333333337,0.0,1.0,0.0,0.0,,0.5,0.0,0.85
2640,290.99999999999994,-44.99388015045713,0.6666666666666667,0.0,1.0,0.0,0.0,,0.0,0.0,,0.33333333333333337,0.0,1.0
2641,297.0,-44.99388015045713,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6666666666666667
2642,303.0,-44.99388015045713,0.33333333333333337,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.14285714285714288,0.0,0.6666666666666667
2643,308.99999999999994,-44.99388015045713,0.33333333333333337,0.0,1.0,0.0,0.0,,0.0,0.0,,0.4,0.0,0.5
2644,315.0,-44.99388015045713,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.8333333333333333,0.0,0.5
2645,321.0,-44.99388015045713,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.6666666666666667
2646,326.99999999999994,-44.99388015045713,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,,0.75,0.0,1.0
2647,333.0,-44.99388015045713,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,0.6666666666666667
2648,339.0,-44.99388015045713,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,,0.5,0.0,1.0
2649,345.0,-44.99388015045713,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.7142857142857143
2650,351.0,-44.99388015045713,,,0.0,0.5,0.0,1.0,0.0,0.0,,1.0,0.0,1.0
2651,357.0,-44.99388015045713,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.6666666666666667,0.0,0.6
2652,3.2142857142857144,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.625
2653,9.642857142857142,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.75,0.0,0.8571428571428571
2654,16.071428571428573,-48.1412077943603,1.0,0.6666666666666667,1.0,0.3,0.4,0.75,0.0,0.0,0.0,0.8571428571428571,0.411764705882353,1.0
2655,22.5,-48.1412077943603,1.0,1.0,1.0,0.0,0.6666666666666667,0.5,0.0,0.8888888888888888,0.8888888888888888,1.0,0.8125,0.823529411764706
2656,28.928571428571427,-48.1412077943603,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6666666666666667,0.5,0.33333333333333337,0.875,0.7
2657,35.357142857142854,-48.1412077943603,1.0,1.0,1.0,0.25,0.75,0.3,0.0,0.6666666666666667,0.5,1.0,0.75,0.4
2658,41.78571428571429,-48.1412077943603,,,0.0,0.5,0.5,1.0,,,,1.0,0.5,0.2
2659,48.21428571428571,-48.1412077943603,1.0,1.0,0.4,0.0,1.0,0.33333333333333337,0.0,0.5,0.5,1.0,0.8,0.4
2660,54.642857142857146,-48.1412077943603,1.0,1.0,0.33333333333333337,,,0.0,,,,1.0,1.0,0.16666666666666669
2661,61.07142857142857,-48.1412077943603,,,0.0,0.0,0.5,0.33333333333333337,0.0,1.0,0.8,,0.8333333333333333,0.45454545454545453
2662,67.5,-48.1412077943603,,,,0.0,0.0,0.0,,,,,0.0,0.0
2663,73.92857142857143,-48.1412077943603,,,,0.0,1.0,0.5,,,0.0,,1.0,0.25
2664,80.35714285714286,-48.1412077943603,,,0.0,,,,,,0.0,,,0.0
2665,86.78571428571429,-48.1412077943603,1.0,1.0,0.5,1.0,0.0,,0.0,1.0,0.5,1.0,1.0,0.625
2666,93.21428571428571,-48.1412077943603,,,0.0,0.5,1.0,1.0,0.0,0.0,,0.5,0.6666666666666667,0.6666666666666667
2667,99.64285714285714,-48.1412077943603,,,,,,0.0,0.0,0.5,0.5,,1.0,0.6666666666666667
2668,106.07142857142857,-48.1412077943603,,,,,,,0.0,1.0,1.0,,1.0,1.0
2669,112.5,-48.1412077943603,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,0.5
2670,118.92857142857143,-48.1412077943603,,,,,,,,,,,,
2671,125.35714285714286,-48.1412077943603,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.75
2672,131.78571428571428,-48.1412077943603,,,0.0,,,,0.0,1.0,0.6666666666666667,,1.0,0.5
2673,138.21428571428572,-48.1412077943603,,,0.0,,,0.0,0.0,1.0,0.5,,1.0,0.25
2674,144.64285714285714,-48.1412077943603,,,,,,,,,,,,
2675,151.07142857142858,-48.1412077943603,,,,,,,,,,,,
2676,157.5,-48.1412077943603,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2677,163.92857142857142,-48.1412077943603,,,0.0,1.0,0.0,1.0,,,,1.0,0.0,0.5
2678,170.35714285714286,-48.1412077943603,,,0.0,0.5,1.0,0.5,,,,1.0,1.0,0.4
2679,176.78571428571428,-48.1412077943603,,,0.0,1.0,1.0,0.33333333333333337,0.0,0.0,,,1.0,0.5
2680,183.21428571428572,-48.1412077943603,,,,0.0,1.0,0.6666666666666667,,,,,1.0,0.5
2681,189.64285714285714,-48.1412077943603,,,,,,0.0,0.0,0.0,,,1.0,0.5
2682,196.07142857142858,-48.1412077943603,,,0.0,,,0.0,0.0,1.0,1.0,,1.0,0.5
2683,202.5,-48.1412077943603,,,0.0,,,0.0,,,,,,0.0
2684,208.92857142857142,-48.1412077943603,,,,,,,,,,,,
2685,215.35714285714286,-48.1412077943603,,,,,,,0.0,0.5,1.0,,0.5,1.0
2686,221.78571428571428,-48.1412077943603,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,0.0,0.0,,0.5,0.6,1.0
2687,228.21428571428572,-48.1412077943603,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.5,0.2,1.0
2688,234.6428571428571,-48.1412077943603,,,,0.33333333333333337,0.0,1.0,,,,0.5,0.0,0.9
2689,241.07142857142856,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,0.625
2690,247.50000000000003,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.4444444444444444
2691,253.92857142857144,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0
2692,260.35714285714283,-48.1412077943603,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0
2693,266.78571428571433,-48.1412077943603,1.0,0.0,1.0,,,0.0,,,,1.0,0.0,1.0
2694,273.2142857142857,-48.1412077943603,0.6666666666666667,0.0,0.6666666666666667,0.25,0.0,1.0,,,,0.75,0.0,0.75
2695,279.6428571428571,-48.1412077943603,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0,,,,,0.6666666666666667,0.0,0.75
2696,286.0714285714286,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.6666666666666667,0.0,0.8
2697,292.5,-48.1412077943603,,,,0.25,0.0,1.0,0.0,0.0,,0.5,0.0,1.0
2698,298.9285714285714,-48.1412077943603,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5
2699,305.3571428571429,-48.1412077943603,0.2,0.0,0.5,0.0,0.0,,0.0,0.0,,0.16666666666666669,0.0,0.6666666666666667
2700,311.7857142857143,-48.1412077943603,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.75,0.0,0.0
2701,318.2142857142857,-48.1412077943603,0.5,0.0,1.0,0.16666666666666669,0.0,1.0,0.0,0.0,,0.4,0.0,1.0
2702,324.64285714285717,-48.1412077943603,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
2703,331.07142857142856,-48.1412077943603,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,,0.6666666666666667,0.0,1.0
2704,337.5,-48.1412077943603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,0.0
2705,343.9285714285714,-48.1412077943603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33333333333333337,0.0,0.5
2706,350.35714285714283,-48.1412077943603,1.0,0.0,0.6666666666666667,0.33333333333333337,0.0,1.0,0.0,0.0,,0.75,0.0,1.0
2707,356.78571428571433,-48.1412077943603,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.6666666666666667,0.0,0.8
2708,3.4615384615384612,-51.25580694880492,1.0,0.0,0.5,0.25,0.0,1.0,0.0,0.0,,1.0,0.0,0.6
2709,10.384615384615385,-51.25580694880492,0.75,0.0,0.75,0.0,0.0,,0.0,0.0,,0.75,0.0,0.8
2710,17.30769230769231,-51.25580694880492,1.0,1.0,0.33333333333333337,0.2,0.6,0.75,0.0,0.0,0.0,0.6666666666666667,0.5,0.4
2711,24.23076923076923,-51.25580694880492,,,0.0,0.0,0.625,0.7142857142857143,0.0,1.0,0.33333333333333337,0.0,0.6666666666666667,0.4
2712,31.153846153846153,-51.25580694880492,,,0.0,0.0,0.75,0.5,,,0.0,0.0,0.75,0.3
2713,38.07692307692307,-51.25580694880492,0.75,0.75,0.75,0.0,1.0,0.16666666666666669,,,0.0,0.75,0.8,0.28571428571428575
2714,45.00000000000001,-51.25580694880492,,,0.0,0.0,0.75,0.6,0.0,1.0,0.33333333333333337,0.0,0.8,0.4444444444444444
2715,51.92307692307692,-51.25580694880492,,,0.0,,,0.0,,,0.0,,,0.0
2716,58.84615384615385,-51.25580694880492,1.0,0.0,0.5,0.0,0.33333333333333337,1.0,0.0,1.0,0.6666666666666667,1.0,0.5,0.6666666666666667
2717,65.76923076923076,-51.25580694880492,,,0.0,,,0.0,,,0.0,,,0.0
2718,72.6923076923077,-51.25580694880492,0.0,1.0,0.33333333333333337,,,0.0,,,0.0,0.0,1.0,0.2
2719,79.61538461538461,-51.25580694880492,1.0,1.0,0.5,0.33333333333333337,1.0,0.6,0.0,0.5,0.5,0.6666666666666667,1.0,0.6666666666666667
2720,86.53846153846155,-51.25580694880492,1.0,1.0,1.0,,,,0.0,1.0,0.33333333333333337,1.0,1.0,0.5
2721,93.46153846153845,-51.25580694880492,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2722,100.38461538461539,-51.25580694880492,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,,,,0.5,1.0,1.0
2723,107.3076923076923,-51.25580694880492,,,0.0,0.0,0.0,,,,,,0.0,0.0
2724,114.23076923076924,-51.25580694880492,,,,0.33333333333333337,0.6666666666666667,1.0,,,,0.5,0.6666666666666667,1.0
2725,121.15384615384615,-51.25580694880492,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75
2726,128.0769230769231,-51.25580694880492,,,,0.0,1.0,0.33333333333333337,0.0,0.0,0.0,,0.6666666666666667,0.5
2727,135.0,-51.25580694880492,,,,0.0,0.0,,0.0,1.0,0.6666666666666667,,0.6666666666666667,0.5
2728,141.9230769230769,-51.25580694880492,,,,0.0,1.0,0.33333333333333337,0.0,0.0,,,1.0,0.6666666666666667
2729,148.84615384615384,-51.25580694880492,,,,0.0,1.0,0.33333333333333337,0.0,0.5,1.0,,1.0,0.6
2730,155.76923076923077,-51.25580694880492,,,,0.0,1.0,1.0,,,0.0,,1.0,0.6666666666666667
2731,162.6923076923077,-51.25580694880492,,,0.0,0.0,1.0,0.5,0.0,1.0,1.0,,1.0,0.5
2732,169.6153846153846,-51.25580694880492,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.5,0.33333333333333337
2733,176.53846153846152,-51.25580694880492,,,0.0,,,,,,0.0,,,0.0
2734,183.46153846153848,-51.25580694880492,,,,,,0.0,,,,,,0.0
2735,190.3846153846154,-51.25580694880492,,,0.0,0.0,1.0,1.0,,,,,1.0,0.5
2736,197.3076923076923,-51.25580694880492,,,,0.0,1.0,1.0,,,,,1.0,1.0
2737,204.23076923076923,-51.25580694880492,,,,,,,,,,,,
2738,211.15384615384616,-51.25580694880492,,,,0.0,0.6666666666666667,1.0,,,,0.0,0.6666666666666667,1.0
2739,218.0769230769231,-51.25580694880492,1.0,1.0,1.0,,,,0.0,0.0,,1.0,0.6666666666666667,1.0
2740,225.0,-51.25580694880492,1.0,1.0,1.0,0.5,1.0,1.0,,,,0.6666666666666667,1.0,1.0
2741,231.92307692307693,-51.25580694880492,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8333333333333333
2742,238.84615384615384,-51.25580694880492,1.0,0.0,1.0,0.5,0.0,1.0,,,,1.0,0.0,0.8181818181818181
2743,245.76923076923077,-51.25580694880492,,,,0.0,0.0,,,,,,0.0,1.0
2744,252.69230769230768,-51.25580694880492,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0
2745,259.6153846153846,-51.25580694880492,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.75
2746,266.53846153846155,-51.25580694880492,1.0,0.0,0.5,0.33333333333333337,0.0,1.0,0.0,0.0,,0.5,0.0,0.8333333333333333
